,0
165,0.10436252504587173
166,0.10436252504587173
167,0.10436252504587173
168,0.10436252504587173
169,0.10436252504587173
170,0.10436252504587173
171,0.10436252504587173
172,0.10436252504587173
173,0.10436252504587173
174,0.10436252504587173
175,0.10436252504587173
176,0.10436252504587173
177,0.10436252504587173
178,0.10436252504587173
179,0.10436252504587173
180,0.10436252504587173
181,0.10436252504587173
182,0.10436252504587173
183,0.10436252504587173
184,0.10436252504587173
185,0.10436252504587173
186,0.10436252504587173
187,0.10436252504587173
188,0.10436252504587173
189,0.10436252504587173
190,0.10436252504587173
191,0.10436252504587173
192,0.10436252504587173
193,0.10436252504587173
194,0.10436252504587173
195,0.10436252504587173
196,0.10436252504587173
197,0.10436252504587173
198,0.10436252504587173
199,0.10436252504587173
200,0.10436252504587173
201,0.10436252504587173
202,0.10436252504587173
203,0.10436252504587173
204,0.10436252504587173
205,0.10436252504587173
206,0.10436252504587173
207,0.10436252504587173
208,0.10436252504587173
209,0.10436252504587173
210,0.10436252504587173
211,0.10436252504587173
212,0.10436252504587173
213,0.10436252504587173
214,0.10436252504587173
215,0.10436252504587173
216,0.10436252504587173
217,0.10436252504587173
218,0.10436252504587173
219,0.10436252504587173
220,0.10436252504587173
221,0.10436252504587173
222,0.10436252504587173
223,0.10436252504587173
224,0.10436252504587173
225,0.10436252504587173
226,0.10436252504587173
227,0.10436252504587173
228,0.10436252504587173
229,0.10436252504587173
230,0.10436252504587173
231,0.10436252504587173
232,0.10436252504587173
233,0.10436252504587173
234,0.10436252504587173
235,0.10436252504587173
236,0.10436252504587173
237,0.10436252504587173
238,0.10436252504587173
239,0.10436252504587173
240,0.10436252504587173
241,0.10436252504587173
242,0.10436252504587173
243,0.10436252504587173
244,0.10436252504587173
245,0.10436252504587173
246,0.10436252504587173
247,0.10436252504587173
248,0.10436252504587173
249,0.10436252504587173
250,0.10436252504587173
251,0.10436252504587173
252,0.10436252504587173
253,0.10436252504587173
254,0.10436252504587173
255,0.10436252504587173
256,0.10436252504587173
257,0.10436252504587173
258,0.10436252504587173
259,0.10436252504587173
260,0.10436252504587173
261,0.10436252504587173
262,0.10436252504587173
263,0.10436252504587173
264,0.10436252504587173
265,0.10436252504587173
266,0.10436252504587173
267,0.10436252504587173
268,0.10436252504587173
269,0.10436252504587173
270,0.10436252504587173
271,0.10436252504587173
272,0.10436252504587173
273,0.10436252504587173
274,0.10436252504587173
275,0.10436252504587173
276,0.10436252504587173
277,0.10436252504587173
278,0.10436252504587173
279,0.10436252504587173
280,0.10436252504587173
281,0.10436252504587173
282,0.10436252504587173
283,0.10436252504587173
284,0.10436252504587173
285,0.10436252504587173
286,0.10436252504587173
287,0.10436252504587173
288,0.10436252504587173
289,0.10436252504587173
290,0.10436252504587173
291,0.10436252504587173
292,0.10436252504587173
293,0.10436252504587173
294,0.10436252504587173
295,0.10436252504587173
296,0.10436252504587173
297,0.10436252504587173
298,0.10404613614082336
299,0.10435792803764343
300,0.1041988655924797
301,0.10376738756895065
302,0.10406702011823654
303,0.10380294173955917
304,0.1041998565196991
305,0.10399047285318375
306,0.10370101034641266
307,0.10431500524282455
308,0.10417989641427994
309,0.10396100580692291
310,0.10368350148200989
311,0.1040281355381012
312,0.10436104983091354
313,0.10436104983091354
314,0.10436104983091354
315,0.10436104983091354
316,0.10436104983091354
317,0.10436104983091354
318,0.10436104983091354
319,0.10436104983091354
320,0.10436104983091354
321,0.10436104983091354
322,0.10436104983091354
323,0.10436104983091354
324,0.10436104983091354
325,0.10436104983091354
326,0.10436104983091354
327,0.10436104983091354
328,0.10436104983091354
329,0.10436104983091354
330,0.10436104983091354
331,0.10436104983091354
332,0.10436104983091354
333,0.10436104983091354
334,0.10436104983091354
335,0.10436104983091354
336,0.10436104983091354
337,0.10436104983091354
338,0.10436104983091354
339,0.10436104983091354
340,0.10436104983091354
341,0.10436104983091354
342,0.10436104983091354
343,0.10436104983091354
344,0.10436104983091354
345,0.10436104983091354
346,0.10436104983091354
347,0.10436104983091354
348,0.10436104983091354
349,0.10436104983091354
350,0.10436104983091354
351,0.10436104983091354
352,0.10436104983091354
353,0.10436104983091354
354,0.10436104983091354
355,0.10436104983091354
356,0.10436104983091354
357,0.10436104983091354
358,0.10436104983091354
359,0.10436104983091354
360,0.10436104983091354
361,0.10436104983091354
362,0.10436104983091354
363,0.10436104983091354
364,0.10436104983091354
365,0.10436104983091354
366,0.10436104983091354
367,0.10436104983091354
368,0.10436104983091354
369,0.10436104983091354
370,0.10436104983091354
371,0.10436104983091354
372,0.10436104983091354
373,0.10436104983091354
374,0.10436104983091354
375,0.10436104983091354
376,0.10432668775320053
377,0.10384615510702133
378,0.10431402921676636
379,0.10408180952072144
380,0.10422512888908386
381,0.10433223843574524
382,0.10399802029132843
383,0.10425692796707153
384,0.10416258126497269
385,0.10416041314601898
386,0.1042618528008461
387,0.10411769151687622
388,0.10419920831918716
389,0.10422950983047485
390,0.10408370196819305
391,0.10430716723203659
392,0.10390662401914597
393,0.10435602813959122
394,0.1040303111076355
395,0.1043035238981247
396,0.10394830256700516
397,0.10436252504587173
398,0.10436252504587173
399,0.10436252504587173
400,0.10436252504587173
401,0.10436252504587173
402,0.10436252504587173
403,0.10436252504587173
404,0.10436252504587173
405,0.10436252504587173
406,0.10436252504587173
407,0.10436252504587173
408,0.10436252504587173
409,0.10436252504587173
410,0.10436252504587173
411,0.10436252504587173
412,0.10436252504587173
413,0.10436252504587173
414,0.10436252504587173
415,0.10436252504587173
416,0.10436252504587173
417,0.10436252504587173
418,0.10436252504587173
419,0.10436252504587173
420,0.10436252504587173
421,0.10436252504587173
422,0.10436252504587173
423,0.10436252504587173
424,0.10436252504587173
425,0.10436252504587173
426,0.10436252504587173
427,0.10436252504587173
428,0.10436252504587173
429,0.10436252504587173
430,0.10436252504587173
431,0.10436252504587173
432,0.10436252504587173
433,0.10436252504587173
434,0.10436252504587173
435,0.10436252504587173
436,0.10436252504587173
437,0.10436252504587173
438,0.10436252504587173
439,0.10436252504587173
440,0.10436252504587173
441,0.10436252504587173
442,0.10436252504587173
443,0.10436252504587173
444,0.10436252504587173
445,0.10436252504587173
446,0.10436252504587173
447,0.10399547219276428
448,0.10421217978000641
449,0.10418593883514404
450,0.10396990180015564
451,0.10430150479078293
452,0.1043625921010971
453,0.10432054102420807
454,0.10434409230947495
455,0.10422468930482864
456,0.10402799397706985
457,0.10375053435564041
458,0.10417027771472931
459,0.10420621186494827
460,0.10436084866523743
461,0.10429820418357849
462,0.10435214638710022
463,0.10436104983091354
464,0.10436104983091354
465,0.10436104983091354
466,0.10436104983091354
467,0.10436104983091354
468,0.10436104983091354
469,0.10436104983091354
470,0.10436104983091354
471,0.10436104983091354
472,0.10436104983091354
473,0.10436104983091354
474,0.10436104983091354
475,0.10436104983091354
476,0.10436104983091354
477,0.10436104983091354
478,0.10436104983091354
479,0.10436104983091354
480,0.10436104983091354
481,0.10436104983091354
482,0.10436104983091354
483,0.10436104983091354
484,0.10436104983091354
485,0.10436104983091354
486,0.10436104983091354
487,0.10436104983091354
488,0.10436104983091354
489,0.10436104983091354
490,0.10436104983091354
491,0.10436104983091354
492,0.10436104983091354
493,0.10436104983091354
494,0.10436104983091354
495,0.10436104983091354
496,0.10436104983091354
497,0.10436104983091354
498,0.10436104983091354
499,0.10436104983091354
500,0.10436104983091354
501,0.10436104983091354
502,0.10436104983091354
503,0.10436104983091354
504,0.10436104983091354
505,0.10436104983091354
506,0.10436104983091354
507,0.10436104983091354
508,0.10436104983091354
509,0.10436104983091354
510,0.10436104983091354
511,0.10436104983091354
512,0.10436104983091354
513,0.10436104983091354
514,0.10436104983091354
515,0.10436104983091354
516,0.10436104983091354
517,0.10436104983091354
518,0.10436104983091354
519,0.10436104983091354
520,0.10436104983091354
521,0.10436104983091354
522,0.10436104983091354
523,0.10436104983091354
524,0.10436104983091354
525,0.10436104983091354
526,0.10436104983091354
527,0.10436104983091354
528,0.10436104983091354
529,0.10436104983091354
530,0.10436104983091354
531,0.10436104983091354
532,0.10436104983091354
533,0.10436104983091354
534,0.10436104983091354
535,0.10436104983091354
536,0.10436104983091354
537,0.10436104983091354
538,0.10436104983091354
539,0.10436104983091354
540,0.10436104983091354
541,0.10436104983091354
542,0.10436104983091354
543,0.10436104983091354
544,0.10436104983091354
545,0.10436104983091354
546,0.10436104983091354
547,0.10436104983091354
548,0.10436104983091354
549,0.10436104983091354
550,0.10436104983091354
551,0.10436104983091354
552,0.10436104983091354
553,0.10436104983091354
554,0.10436104983091354
555,0.10436104983091354
556,0.10436104983091354
557,0.10436104983091354
558,0.10436104983091354
559,0.10436104983091354
560,0.10436104983091354
561,0.10436104983091354
562,0.10436104983091354
563,0.10436104983091354
564,0.10436104983091354
565,0.10436104983091354
566,0.10436104983091354
567,0.10436104983091354
568,0.10436104983091354
569,0.10436104983091354
570,0.10436104983091354
571,0.10436104983091354
572,0.10436104983091354
573,0.10436104983091354
574,0.10436104983091354
575,0.10436104983091354
576,0.10436104983091354
577,0.10436104983091354
578,0.10436104983091354
579,0.10436104983091354
580,0.10436104983091354
581,0.10436104983091354
582,0.10436104983091354
583,0.10436104983091354
584,0.10436104983091354
585,0.10436104983091354
586,0.10436104983091354
587,0.10436104983091354
588,0.10436104983091354
589,0.10436104983091354
590,0.10436104983091354
591,0.10436104983091354
592,0.10436104983091354
593,0.10436104983091354
594,0.10436104983091354
595,0.10436104983091354
596,0.10436104983091354
597,0.10436104983091354
598,0.10436104983091354
599,0.1043422669172287
600,0.10390105843544006
601,0.10396073758602142
602,0.10429615527391434
603,0.10425615310668945
604,0.10432325303554535
605,0.10394199192523956
606,0.10433715581893921
607,0.10392796993255615
608,0.10435982048511505
609,0.10401718318462372
610,0.10428586602210999
611,0.10371096432209015
612,0.10410133749246597
613,0.10435829311609268
614,0.10422170907258987
615,0.1038295179605484
616,0.10417358577251434
617,0.10417358577251434
618,0.10434892773628235
619,0.10434892773628235
620,0.10419969260692596
621,0.10419969260692596
622,0.10391741245985031
623,0.10391741245985031
624,0.10433799773454666
625,0.10433799773454666
626,0.10386208444833755
627,0.10420511662960052
628,0.1041533574461937
629,0.10396202653646469
630,0.10431864112615585
631,0.1043614000082016
632,0.10406816750764847
633,0.104276143014431
634,0.10374480485916138
635,0.10396811366081238
636,0.10421917587518692
637,0.10433986783027649
638,0.10433150827884674
639,0.10435800999403
640,0.10402090847492218
641,0.10429196059703827
642,0.10435911267995834
643,0.10417218506336212
644,0.1043495237827301
645,0.1043170690536499
646,0.10429598391056061
647,0.10401248931884766
648,0.10433677583932877
649,0.10434896498918533
650,0.10431811213493347
651,0.1040584072470665
652,0.10436104983091354
653,0.10436104983091354
654,0.10436104983091354
655,0.10436104983091354
656,0.10436104983091354
657,0.10436104983091354
658,0.10436104983091354
659,0.10436104983091354
660,0.10436104983091354
661,0.10436104983091354
662,0.10436104983091354
663,0.10436104983091354
664,0.10436104983091354
665,0.10436104983091354
666,0.10436104983091354
667,0.10436104983091354
668,0.10436104983091354
669,0.10436104983091354
670,0.10436104983091354
671,0.10436104983091354
672,0.10436104983091354
673,0.10436104983091354
674,0.10436104983091354
675,0.10436104983091354
676,0.10436104983091354
677,0.10436104983091354
678,0.10436104983091354
679,0.10436104983091354
680,0.10436104983091354
681,0.10436104983091354
682,0.10436104983091354
683,0.10436104983091354
684,0.10436104983091354
685,0.10436104983091354
686,0.10436104983091354
687,0.10436104983091354
688,0.10436104983091354
689,0.10436104983091354
690,0.10436104983091354
691,0.10436104983091354
692,0.10436104983091354
693,0.10436104983091354
694,0.10436104983091354
695,0.10436104983091354
696,0.10436104983091354
697,0.10436104983091354
698,0.10436104983091354
699,0.10436104983091354
700,0.10436104983091354
701,0.10436104983091354
702,0.10436104983091354
703,0.10436104983091354
704,0.10436104983091354
705,0.10436104983091354
706,0.10436104983091354
707,0.10436104983091354
708,0.10436104983091354
709,0.10436104983091354
710,0.10436104983091354
711,0.10436104983091354
712,0.10436104983091354
713,0.10436104983091354
714,0.10436104983091354
715,0.10436104983091354
716,0.10436104983091354
717,0.10436104983091354
718,0.10436104983091354
719,0.10436104983091354
720,0.10436104983091354
721,0.10436104983091354
722,0.10436104983091354
723,0.10436104983091354
724,0.10436104983091354
725,0.10436104983091354
726,0.10436104983091354
727,0.10436104983091354
728,0.10436104983091354
729,0.10436104983091354
730,0.10436104983091354
731,0.10436104983091354
732,0.10436104983091354
733,0.10436104983091354
734,0.10436104983091354
735,0.10436104983091354
736,0.10436104983091354
737,0.10436104983091354
738,0.10436104983091354
739,0.10436104983091354
740,0.10436104983091354
741,0.10436104983091354
742,0.10436104983091354
743,0.10436104983091354
744,0.10436104983091354
745,0.10436104983091354
746,0.10436104983091354
747,0.10436104983091354
748,0.10436104983091354
749,0.10436104983091354
750,0.10436104983091354
751,0.10436104983091354
752,0.10436104983091354
753,0.10436104983091354
754,0.10436104983091354
755,0.10432559996843338
756,0.10406851768493652
757,0.10376511514186859
758,0.10433439910411835
759,0.10409381240606308
760,0.10372515022754669
761,0.10417664796113968
762,0.10435784608125687
763,0.1043626070022583
764,0.10380502045154572
765,0.10421807318925858
766,0.10436227172613144
767,0.10436252504587173
768,0.10436252504587173
769,0.10436252504587173
770,0.10436252504587173
771,0.10436252504587173
772,0.10436252504587173
773,0.10436252504587173
774,0.10436252504587173
775,0.10436252504587173
776,0.10436252504587173
777,0.10436252504587173
778,0.10436252504587173
779,0.10436252504587173
780,0.10436252504587173
781,0.10436252504587173
782,0.10436252504587173
783,0.10436252504587173
784,0.10436252504587173
785,0.10436252504587173
786,0.10436252504587173
787,0.10436252504587173
788,0.10436252504587173
789,0.10436252504587173
790,0.10436252504587173
791,0.10436252504587173
792,0.10436252504587173
793,0.10436252504587173
794,0.10436252504587173
795,0.10436252504587173
796,0.10436252504587173
797,0.10436252504587173
798,0.10436252504587173
799,0.10436252504587173
800,0.10436252504587173
801,0.10436252504587173
802,0.10436252504587173
803,0.10436252504587173
804,0.10436252504587173
805,0.10436252504587173
806,0.10436252504587173
807,0.10436252504587173
808,0.10436252504587173
809,0.10436252504587173
810,0.10436252504587173
811,0.10436252504587173
812,0.10436252504587173
813,0.10436252504587173
814,0.10436252504587173
815,0.10436252504587173
816,0.10436252504587173
817,0.10436252504587173
818,0.10436252504587173
819,0.10436252504587173
820,0.10436252504587173
821,0.10436252504587173
822,0.10436252504587173
823,0.10436252504587173
824,0.10436252504587173
825,0.10436252504587173
826,0.10436252504587173
827,0.10436252504587173
828,0.10436252504587173
829,0.10436252504587173
830,0.10436252504587173
831,0.10436252504587173
832,0.10436252504587173
833,0.10436252504587173
834,0.10436252504587173
835,0.10436252504587173
836,0.10436252504587173
837,0.10436252504587173
838,0.10436252504587173
839,0.10436252504587173
840,0.10436252504587173
841,0.10436252504587173
842,0.10436252504587173
843,0.10436252504587173
844,0.10436252504587173
845,0.10436252504587173
846,0.10436252504587173
847,0.10436252504587173
848,0.10436252504587173
849,0.10436252504587173
850,0.10436252504587173
851,0.10436252504587173
852,0.10436252504587173
853,0.10436252504587173
854,0.10436252504587173
855,0.10436252504587173
856,0.10436252504587173
857,0.10436252504587173
858,0.10436252504587173
859,0.10436252504587173
860,0.10436252504587173
861,0.10436252504587173
862,0.10436252504587173
863,0.10436252504587173
864,0.10436252504587173
865,0.10436252504587173
866,0.10436252504587173
867,0.10436252504587173
868,0.10436252504587173
869,0.10436252504587173
870,0.10436252504587173
871,0.10436252504587173
872,0.10436252504587173
873,0.10436252504587173
874,0.10436252504587173
875,0.10436252504587173
876,0.10436252504587173
877,0.10436252504587173
878,0.10436252504587173
879,0.10436252504587173
880,0.10436252504587173
881,0.10436252504587173
882,0.10436227172613144
883,0.10436008870601654
884,0.1042172834277153
885,0.10418091714382172
886,0.1043306291103363
887,0.10431265830993652
888,0.10428597033023834
889,0.10436031967401505
890,0.1041397899389267
891,0.10386306792497635
892,0.10418304055929184
893,0.10435596108436584
894,0.1042417585849762
895,0.10367168486118317
896,0.10428463667631149
897,0.1040259599685669
898,0.10436055064201355
899,0.10397127270698547
900,0.10432378947734833
901,0.10422106087207794
902,0.10422106087207794
903,0.10417218506336212
904,0.10417218506336212
905,0.1043458878993988
906,0.1043458878993988
907,0.10418948531150818
908,0.10418948531150818
909,0.10418948531150818
910,0.1043289303779602
911,0.10435289889574051
912,0.104145348072052
913,0.10396019369363785
914,0.1043596863746643
915,0.10407785326242447
916,0.10404578596353531
917,0.10429009050130844
918,0.10370892286300659
919,0.10432309657335281
920,0.10381995141506195
921,0.10419256240129471
922,0.10435059666633606
923,0.10397882014513016
924,0.1043018251657486
925,0.10429777204990387
926,0.10373285412788391
927,0.1038031354546547
928,0.10436252504587173
929,0.10436252504587173
930,0.10436252504587173
931,0.10436252504587173
932,0.10436252504587173
933,0.10436252504587173
934,0.10436252504587173
935,0.10436252504587173
936,0.10436252504587173
937,0.10436252504587173
938,0.10436252504587173
939,0.10436252504587173
940,0.10436252504587173
941,0.10436252504587173
942,0.10436252504587173
943,0.10436252504587173
944,0.10436252504587173
945,0.10436252504587173
946,0.10436252504587173
947,0.10436252504587173
948,0.10436252504587173
949,0.10436252504587173
950,0.10436252504587173
951,0.10436252504587173
952,0.10436252504587173
953,0.10436252504587173
954,0.10436252504587173
955,0.10436252504587173
956,0.10436252504587173
957,0.10436252504587173
958,0.10436252504587173
959,0.10436252504587173
960,0.10436252504587173
961,0.10436252504587173
962,0.10436252504587173
963,0.10436252504587173
964,0.10436252504587173
965,0.10436252504587173
966,0.10436252504587173
967,0.10436252504587173
968,0.10436252504587173
969,0.10436252504587173
970,0.10436252504587173
971,0.10436252504587173
972,0.10436252504587173
973,0.10436252504587173
974,0.10436252504587173
975,0.10436252504587173
976,0.10436252504587173
977,0.10436252504587173
978,0.10436252504587173
979,0.10436252504587173
980,0.10436252504587173
981,0.10436252504587173
982,0.10436252504587173
983,0.10436252504587173
984,0.10436252504587173
985,0.10436252504587173
986,0.10436252504587173
987,0.10436252504587173
988,0.10436252504587173
989,0.10436252504587173
990,0.10436252504587173
991,0.10436252504587173
992,0.10436252504587173
993,0.10436252504587173
994,0.10436252504587173
995,0.10436252504587173
996,0.10436252504587173
997,0.10436252504587173
998,0.10436252504587173
999,0.10436252504587173
1000,0.10436252504587173
1001,0.10436252504587173
1002,0.10436252504587173
1003,0.10436252504587173
1004,0.10436252504587173
1005,0.10436252504587173
1006,0.10436252504587173
1007,0.10436252504587173
1008,0.10436252504587173
1009,0.10436252504587173
1010,0.10436252504587173
1011,0.10436252504587173
1012,0.10436252504587173
1013,0.10436252504587173
1014,0.10436252504587173
1015,0.10436252504587173
1016,0.10436252504587173
1017,0.10436252504587173
1018,0.10436252504587173
1019,0.10436252504587173
1020,0.10436252504587173
1021,0.10436252504587173
1022,0.10436252504587173
1023,0.10436252504587173
1024,0.10436252504587173
1025,0.10436252504587173
1026,0.10436252504587173
1027,0.10436252504587173
1028,0.10436252504587173
1029,0.10436252504587173
1030,0.10436252504587173
1031,0.10436252504587173
1032,0.10436252504587173
1033,0.10436252504587173
1034,0.10436252504587173
1035,0.10436252504587173
1036,0.10436252504587173
1037,0.10436252504587173
1038,0.10436252504587173
1039,0.10436252504587173
1040,0.10436252504587173
1041,0.10436252504587173
1042,0.10436252504587173
1043,0.10436252504587173
1044,0.10436252504587173
1045,0.10436252504587173
1046,0.10436252504587173
1047,0.10436252504587173
1048,0.10436252504587173
1049,0.10436252504587173
1050,0.10436252504587173
1051,0.10436252504587173
1052,0.10436252504587173
1053,0.10436252504587173
1054,0.10436252504587173
1055,0.10436252504587173
1056,0.10436252504587173
1057,0.10436252504587173
1058,0.10436252504587173
1059,0.10418983548879623
1060,0.103750079870224
1061,0.10428304970264435
1062,0.10435722768306732
1063,0.10417286306619644
1064,0.10431466996669769
1065,0.1040223240852356
1066,0.10384532809257507
1067,0.10382706671953201
1068,0.10402525216341019
1069,0.10370852053165436
1070,0.10414572060108185
1071,0.1039118766784668
1072,0.10436104983091354
1073,0.10436104983091354
1074,0.10436104983091354
1075,0.10436104983091354
1076,0.10436104983091354
1077,0.10436104983091354
1078,0.10436104983091354
1079,0.10436104983091354
1080,0.10436104983091354
1081,0.10436104983091354
1082,0.10436104983091354
1083,0.10436104983091354
1084,0.10436104983091354
1085,0.10436104983091354
1086,0.10436104983091354
1087,0.10436104983091354
1088,0.10436104983091354
1089,0.10436104983091354
1090,0.10436104983091354
1091,0.10436104983091354
1092,0.10436104983091354
1093,0.10436104983091354
1094,0.10436104983091354
1095,0.10436104983091354
1096,0.10436104983091354
1097,0.10436104983091354
1098,0.10436104983091354
1099,0.10436104983091354
1100,0.10436104983091354
1101,0.10436104983091354
1102,0.10436104983091354
1103,0.10436104983091354
1104,0.10436104983091354
1105,0.10436104983091354
1106,0.10436104983091354
1107,0.10436104983091354
1108,0.10436104983091354
1109,0.10436104983091354
1110,0.10436104983091354
1111,0.10436104983091354
1112,0.10436104983091354
1113,0.10436104983091354
1114,0.10436104983091354
1115,0.10436104983091354
1116,0.10436104983091354
1117,0.10436104983091354
1118,0.10436104983091354
1119,0.10436104983091354
1120,0.10436104983091354
1121,0.10436104983091354
1122,0.10436104983091354
1123,0.10436104983091354
1124,0.10436104983091354
1125,0.10436104983091354
1126,0.10436104983091354
1127,0.10436104983091354
1128,0.10436104983091354
1129,0.10436104983091354
1130,0.10436104983091354
1131,0.10436104983091354
1132,0.10436104983091354
1133,0.10436104983091354
1134,0.10436104983091354
1135,0.10436104983091354
1136,0.10436104983091354
1137,0.10436104983091354
1138,0.10436104983091354
1139,0.10436104983091354
1140,0.10436104983091354
1141,0.10436104983091354
1142,0.10436104983091354
1143,0.10436104983091354
1144,0.10436104983091354
1145,0.10420839488506317
1146,0.10422058403491974
1147,0.10406957566738129
1148,0.10424216836690903
1149,0.10418250411748886
1150,0.10414034873247147
1151,0.10429032891988754
1152,0.10373218357563019
1153,0.10434223711490631
1154,0.10395753383636475
1155,0.10429033637046814
1156,0.1041068509221077
1157,0.10420746356248856
1158,0.1042403131723404
1159,0.10406830906867981
1160,0.10431402921676636
1161,0.10435105860233307
1162,0.10390983521938324
1163,0.10424815118312836
1164,0.1040564626455307
1165,0.10377515107393265
1166,0.10417699068784714
1167,0.10436252504587173
1168,0.10436252504587173
1169,0.10436252504587173
1170,0.10436252504587173
1171,0.10436252504587173
1172,0.10436252504587173
1173,0.10436252504587173
1174,0.10436252504587173
1175,0.10436252504587173
1176,0.10436252504587173
1177,0.10436252504587173
1178,0.10436252504587173
1179,0.10436252504587173
1180,0.10436252504587173
1181,0.10436252504587173
1182,0.10436252504587173
1183,0.10436252504587173
1184,0.10436252504587173
1185,0.10436252504587173
1186,0.10436252504587173
1187,0.10436252504587173
1188,0.10436252504587173
1189,0.10436252504587173
1190,0.10436252504587173
1191,0.10436252504587173
1192,0.10436252504587173
1193,0.10436252504587173
1194,0.10436252504587173
1195,0.10436252504587173
1196,0.10436252504587173
1197,0.10436252504587173
1198,0.10436252504587173
1199,0.10436252504587173
1200,0.10436252504587173
1201,0.10436252504587173
1202,0.10436252504587173
1203,0.10436252504587173
1204,0.10436252504587173
1205,0.10436252504587173
1206,0.10396251827478409
1207,0.10430452227592468
1208,0.10404834896326065
1209,0.10399572551250458
1210,0.1043180376291275
1211,0.10389676690101624
1212,0.10414741933345795
1213,0.10424189269542694
1214,0.10428474098443985
1215,0.10398834943771362
1216,0.10422737896442413
1217,0.104339599609375
1218,0.10431330651044846
1219,0.10436232388019562
1220,0.10430987179279327
1221,0.10419154912233353
1222,0.10433322191238403
1223,0.10436082631349564
1224,0.10436104983091354
1225,0.10436104983091354
1226,0.10436104983091354
1227,0.10436104983091354
1228,0.10436104983091354
1229,0.10436104983091354
1230,0.10436104983091354
1231,0.10436104983091354
1232,0.10436104983091354
1233,0.10436104983091354
1234,0.10436104983091354
1235,0.10436104983091354
1236,0.10436104983091354
1237,0.10436104983091354
1238,0.10436104983091354
1239,0.10436104983091354
1240,0.10436104983091354
1241,0.10436104983091354
1242,0.10436104983091354
1243,0.10436104983091354
1244,0.10436104983091354
1245,0.10436104983091354
1246,0.10436104983091354
1247,0.10436104983091354
1248,0.10436104983091354
